FID,LONGITUDE_bin,LONGITUDE_bound_min,LONGITUDE_bound_max,LATITUDE_bin,LATITUDE_bound_min,LATITUDE_bound_max,TIME_bin,TIME_bound_min,TIME_bound_max,DEPTH_bin,DEPTH_bound_min,DEPTH_bound_max,TEMP_n,TEMP_min,TEMP_max,TEMP_mean,TEMP_stddev,PSAL_n,PSAL_min,PSAL_max,PSAL_mean,PSAL_stddev,geom_bin
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2aa9,115.5,115.375,115.625,-33.25,-33.375,-33.125,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,38,15.5,17.7,16.8395,0.4097,0,,,,,"POLYGON ((115.625 -33.125, 115.625 -33.375, 115.375 -33.375, 115.375 -33.125, 115.625 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2aa8,114.75,114.625,114.875,-32.5,-32.625,-32.375,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,1,19.637,19.637,19.637,,0,,,,,"POLYGON ((114.875 -32.375, 114.875 -32.625, 114.625 -32.625, 114.625 -32.375, 114.875 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2aa7,115,114.875,115.125,-32.5,-32.625,-32.375,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,3,17.937,19.637,18.5037,0.9815,0,,,,,"POLYGON ((115.125 -32.375, 115.125 -32.625, 114.875 -32.625, 114.875 -32.375, 115.125 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2aa6,115.25,115.125,115.375,-32.25,-32.375,-32.125,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,1,19.837,19.837,19.837,,0,,,,,"POLYGON ((115.375 -32.125, 115.375 -32.375, 115.125 -32.375, 115.125 -32.125, 115.375 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2aa5,115,114.875,115.125,-32,-32.125,-31.875,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,10,19.8732,20.0475,19.9522,0.0636,8,35.085,35.1662,35.1246,0.0325,"POLYGON ((115.125 -31.875, 115.125 -32.125, 114.875 -32.125, 114.875 -31.875, 115.125 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2aa4,115.25,115.125,115.375,-32,-32.125,-31.875,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,26,19.7113,20.1985,20.0582,0.134,26,35.0078,35.1598,35.0879,0.0426,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2aa3,115.5,115.375,115.625,-32,-32.125,-31.875,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,299,18.582,20.3503,19.3468,0.3129,77,34.9827,35.229,35.0338,0.0677,"POLYGON ((115.625 -31.875, 115.625 -32.125, 115.375 -32.125, 115.375 -31.875, 115.625 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2aa2,115.75,115.625,115.875,-32,-32.125,-31.875,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,204,18.0905,19.6172,19.068,0.308,49,33.9623,35.1919,34.9527,0.2108,"POLYGON ((115.875 -31.875, 115.875 -32.125, 115.625 -32.125, 115.625 -31.875, 115.875 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2aa1,115,114.875,115.125,-31.75,-31.875,-31.625,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,55,19.3691,20.2663,19.6118,0.2062,38,35.0186,35.1811,35.1258,0.0443,"POLYGON ((115.125 -31.625, 115.125 -31.875, 114.875 -31.875, 114.875 -31.625, 115.125 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2aa0,115.25,115.125,115.375,-31.75,-31.875,-31.625,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,15,19.937,20.2281,20.1154,0.0817,13,34.9844,35.0728,35.05,0.0252,"POLYGON ((115.375 -31.625, 115.375 -31.875, 115.125 -31.875, 115.125 -31.625, 115.375 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a9f,115.5,115.375,115.625,-31.75,-31.875,-31.625,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,132,19.3598,20.0732,19.7714,0.2009,132,34.8374,35.2379,35.0423,0.1074,"POLYGON ((115.625 -31.625, 115.625 -31.875, 115.375 -31.875, 115.375 -31.625, 115.625 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a9e,115.75,115.625,115.875,-31.75,-31.875,-31.625,2011-08-15T00:00:00Z,2011-08-01T00:00:00Z,2011-09-01T00:00:00Z,0,-5,5,181,17.3653,19.562,19.0051,0.3412,0,,,,,"POLYGON ((115.875 -31.625, 115.875 -31.875, 115.625 -31.875, 115.625 -31.625, 115.875 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a9d,115,114.875,115.125,-33.75,-33.875,-33.625,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,1,17.9,17.9,17.9,,0,,,,,"POLYGON ((115.125 -33.625, 115.125 -33.875, 114.875 -33.875, 114.875 -33.625, 115.125 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a9c,115,114.875,115.125,-33.5,-33.625,-33.375,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,2,18.7,19,18.85,0.2121,0,,,,,"POLYGON ((115.125 -33.375, 115.125 -33.625, 114.875 -33.625, 114.875 -33.375, 115.125 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a9b,115.25,115.125,115.375,-33.25,-33.375,-33.125,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,1,18.8,18.8,18.8,,0,,,,,"POLYGON ((115.375 -33.125, 115.375 -33.375, 115.125 -33.375, 115.125 -33.125, 115.375 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a9a,115.5,115.375,115.625,-33.25,-33.375,-33.125,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,2,17.1,18.1,17.6,0.7071,0,,,,,"POLYGON ((115.625 -33.125, 115.625 -33.375, 115.375 -33.375, 115.375 -33.125, 115.625 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a99,115,114.875,115.125,-32.25,-32.375,-32.125,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,2,19.337,19.337,19.337,0,0,,,,,"POLYGON ((115.125 -32.125, 115.125 -32.375, 114.875 -32.375, 114.875 -32.125, 115.125 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a98,115,114.875,115.125,-32,-32.125,-31.875,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,1,19.911,19.911,19.911,,0,,,,,"POLYGON ((115.125 -31.875, 115.125 -32.125, 114.875 -32.125, 114.875 -31.875, 115.125 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a97,115.25,115.125,115.375,-32,-32.125,-31.875,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,6,19.137,19.766,19.5252,0.2456,0,,,,,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a96,115.5,115.375,115.625,-32,-32.125,-31.875,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,1054,17.4937,20.986,19.0523,0.4617,36,34.9138,35.143,35.0416,0.0816,"POLYGON ((115.625 -31.875, 115.625 -32.125, 115.375 -32.125, 115.375 -31.875, 115.625 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a95,115.75,115.625,115.875,-32,-32.125,-31.875,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,939,17.3948,19.6847,18.5725,0.4708,0,,,,,"POLYGON ((115.875 -31.875, 115.875 -32.125, 115.625 -32.125, 115.625 -31.875, 115.875 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a94,115,114.875,115.125,-31.75,-31.875,-31.625,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,44,19.337,20.2664,19.9514,0.1846,42,35.0017,35.0986,35.041,0.027,"POLYGON ((115.125 -31.625, 115.125 -31.875, 114.875 -31.875, 114.875 -31.625, 115.125 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a93,115.25,115.125,115.375,-31.75,-31.875,-31.625,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,167,19.1732,20.3951,19.8369,0.3108,164,34.93,35.0729,35.0017,0.0337,"POLYGON ((115.375 -31.625, 115.375 -31.875, 115.125 -31.875, 115.125 -31.625, 115.375 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a92,115.5,115.375,115.625,-31.75,-31.875,-31.625,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,143,18.7147,19.5676,19.0002,0.1909,133,34.7521,35.1103,34.9446,0.1135,"POLYGON ((115.625 -31.625, 115.625 -31.875, 115.375 -31.875, 115.375 -31.625, 115.625 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a91,115.75,115.625,115.875,-31.75,-31.875,-31.625,2011-09-15T00:00:00Z,2011-09-01T00:00:00Z,2011-10-01T00:00:00Z,0,-5,5,1103,17.223,20.2544,18.4521,0.4871,0,,,,,"POLYGON ((115.875 -31.625, 115.875 -31.875, 115.625 -31.875, 115.625 -31.625, 115.875 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a90,115,114.875,115.125,-33.75,-33.875,-33.625,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,5,18.2,19.3,18.78,0.4658,0,,,,,"POLYGON ((115.125 -33.625, 115.125 -33.875, 114.875 -33.875, 114.875 -33.625, 115.125 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a8f,115,114.875,115.125,-33.5,-33.625,-33.375,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,6,18.3,19.5,19.0667,0.5955,0,,,,,"POLYGON ((115.125 -33.375, 115.125 -33.625, 114.875 -33.625, 114.875 -33.375, 115.125 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a8e,115.25,115.125,115.375,-33.5,-33.625,-33.375,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,1,18.8,18.8,18.8,,0,,,,,"POLYGON ((115.375 -33.375, 115.375 -33.625, 115.125 -33.625, 115.125 -33.375, 115.375 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a8d,115,114.875,115.125,-33.25,-33.375,-33.125,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,3,19.3,19.8,19.5667,0.2517,0,,,,,"POLYGON ((115.125 -33.125, 115.125 -33.375, 114.875 -33.375, 114.875 -33.125, 115.125 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a8c,115.25,115.125,115.375,-33.25,-33.375,-33.125,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,1,18.1,18.1,18.1,,0,,,,,"POLYGON ((115.375 -33.125, 115.375 -33.375, 115.125 -33.375, 115.125 -33.125, 115.375 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a8b,115.5,115.375,115.625,-33.25,-33.375,-33.125,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,4,17,18.8,18,0.7832,0,,,,,"POLYGON ((115.625 -33.125, 115.625 -33.375, 115.375 -33.375, 115.375 -33.125, 115.625 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a8a,115,114.875,115.125,-33,-33.125,-32.875,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,3,19.4,19.8,19.6,0.2,0,,,,,"POLYGON ((115.125 -32.875, 115.125 -33.125, 114.875 -33.125, 114.875 -32.875, 115.125 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a89,115.25,115.125,115.375,-33,-33.125,-32.875,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,2,18.8,19.5,19.15,0.495,0,,,,,"POLYGON ((115.375 -32.875, 115.375 -33.125, 115.125 -33.125, 115.125 -32.875, 115.375 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a88,115.5,115.375,115.625,-33,-33.125,-32.875,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,6,18.6,19.5,18.8167,0.343,0,,,,,"POLYGON ((115.625 -32.875, 115.625 -33.125, 115.375 -33.125, 115.375 -32.875, 115.625 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a87,114.75,114.625,114.875,-32.75,-32.875,-32.625,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,1,20,20,20,,0,,,,,"POLYGON ((114.875 -32.625, 114.875 -32.875, 114.625 -32.875, 114.625 -32.625, 114.875 -32.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a86,115,114.875,115.125,-32.75,-32.875,-32.625,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,4,19.7,20.1,19.875,0.1708,0,,,,,"POLYGON ((115.125 -32.625, 115.125 -32.875, 114.875 -32.875, 114.875 -32.625, 115.125 -32.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a85,115.5,115.375,115.625,-32.75,-32.875,-32.625,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,1,18.5,18.5,18.5,,0,,,,,"POLYGON ((115.625 -32.625, 115.625 -32.875, 115.375 -32.875, 115.375 -32.625, 115.625 -32.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a84,115,114.875,115.125,-32.5,-32.625,-32.375,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,3,19.6,20.1,19.9,0.2646,0,,,,,"POLYGON ((115.125 -32.375, 115.125 -32.625, 114.875 -32.625, 114.875 -32.375, 115.125 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a83,115.25,115.125,115.375,-32.5,-32.625,-32.375,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,3,19.5,20.3,19.8333,0.4163,0,,,,,"POLYGON ((115.375 -32.375, 115.375 -32.625, 115.125 -32.625, 115.125 -32.375, 115.375 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a82,115.5,115.375,115.625,-32.5,-32.625,-32.375,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,1,18.5,18.5,18.5,,0,,,,,"POLYGON ((115.625 -32.375, 115.625 -32.625, 115.375 -32.625, 115.375 -32.375, 115.625 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a81,115,114.875,115.125,-32.25,-32.375,-32.125,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,2,19.539,19.9,19.7195,0.2553,0,,,,,"POLYGON ((115.125 -32.125, 115.125 -32.375, 114.875 -32.375, 114.875 -32.125, 115.125 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a80,115.25,115.125,115.375,-32.25,-32.375,-32.125,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,4,19.6,20.3,19.9,0.2944,0,,,,,"POLYGON ((115.375 -32.125, 115.375 -32.375, 115.125 -32.375, 115.125 -32.125, 115.375 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a7f,115.5,115.375,115.625,-32.25,-32.375,-32.125,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,2,19,19,19,0,0,,,,,"POLYGON ((115.625 -32.125, 115.625 -32.375, 115.375 -32.375, 115.375 -32.125, 115.625 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a7e,115.75,115.625,115.875,-32.25,-32.375,-32.125,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,2,18.3,18.4,18.35,0.0707,0,,,,,"POLYGON ((115.875 -32.125, 115.875 -32.375, 115.625 -32.375, 115.625 -32.125, 115.875 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a7d,115,114.875,115.125,-32,-32.125,-31.875,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,1,19.861,19.861,19.861,,0,,,,,"POLYGON ((115.125 -31.875, 115.125 -32.125, 114.875 -32.125, 114.875 -31.875, 115.125 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a7c,115.25,115.125,115.375,-32,-32.125,-31.875,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,19,19.4207,20.2,19.9275,0.2607,15,35.1665,35.2798,35.2165,0.0441,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a7b,115.5,115.375,115.625,-32,-32.125,-31.875,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,2181,18.2447,21.0785,19.8275,0.3693,28,35.0457,35.2834,35.2066,0.0832,"POLYGON ((115.625 -31.875, 115.625 -32.125, 115.375 -32.125, 115.375 -31.875, 115.625 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a7a,115.75,115.625,115.875,-32,-32.125,-31.875,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,1714,17.9537,21.1008,19.6701,0.4693,26,31.641,35.1722,34.838,0.7763,"POLYGON ((115.875 -31.875, 115.875 -32.125, 115.625 -32.125, 115.625 -31.875, 115.875 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a79,115,114.875,115.125,-31.75,-31.875,-31.625,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,12,19.8191,20.1986,19.9875,0.105,12,35.0247,35.1545,35.0477,0.0367,"POLYGON ((115.125 -31.625, 115.125 -31.875, 114.875 -31.875, 114.875 -31.625, 115.125 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a78,115.25,115.125,115.375,-31.75,-31.875,-31.625,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,68,19.4507,20.2,19.8388,0.179,63,35.0172,35.1763,35.0944,0.0664,"POLYGON ((115.375 -31.625, 115.375 -31.875, 115.125 -31.875, 115.125 -31.625, 115.375 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a77,115.5,115.375,115.625,-31.75,-31.875,-31.625,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,100,17.9972,20.6096,19.2553,0.9165,69,35.0218,35.1724,35.1215,0.0424,"POLYGON ((115.625 -31.625, 115.625 -31.875, 115.375 -31.875, 115.375 -31.625, 115.625 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a76,115.75,115.625,115.875,-31.75,-31.875,-31.625,2011-10-15T00:00:00Z,2011-10-01T00:00:00Z,2011-11-01T00:00:00Z,0,-5,5,2000,17.6298,21.0773,19.6189,0.5622,0,,,,,"POLYGON ((115.875 -31.625, 115.875 -31.875, 115.625 -31.875, 115.625 -31.625, 115.875 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a75,114.5,114.375,114.625,-33.75,-33.875,-33.625,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,1,21.1,21.1,21.1,,0,,,,,"POLYGON ((114.625 -33.625, 114.625 -33.875, 114.375 -33.875, 114.375 -33.625, 114.625 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a74,114.75,114.625,114.875,-33.75,-33.875,-33.625,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,17,20.099,20.3024,20.2082,0.0635,17,35.2486,35.2783,35.2621,0.0073,"POLYGON ((114.875 -33.625, 114.875 -33.875, 114.625 -33.875, 114.625 -33.625, 114.875 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a73,115,114.875,115.125,-33.75,-33.875,-33.625,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,2,19.8,19.9,19.85,0.0707,0,,,,,"POLYGON ((115.125 -33.625, 115.125 -33.875, 114.875 -33.875, 114.875 -33.625, 115.125 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a72,114.5,114.375,114.625,-33.5,-33.625,-33.375,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,2,21,21.1,21.05,0.0707,0,,,,,"POLYGON ((114.625 -33.375, 114.625 -33.625, 114.375 -33.625, 114.375 -33.375, 114.625 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a71,114.75,114.625,114.875,-33.5,-33.625,-33.375,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,17,20.1493,20.3046,20.238,0.0497,17,35.2503,35.2887,35.2702,0.011,"POLYGON ((114.875 -33.375, 114.875 -33.625, 114.625 -33.625, 114.625 -33.375, 114.875 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a70,115,114.875,115.125,-33.5,-33.625,-33.375,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,5,19.4,20.6,20.1,0.4899,0,,,,,"POLYGON ((115.125 -33.375, 115.125 -33.625, 114.875 -33.625, 114.875 -33.375, 115.125 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a6f,115.25,115.125,115.375,-33.5,-33.625,-33.375,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,2,20,20.2,20.1,0.1414,0,,,,,"POLYGON ((115.375 -33.375, 115.375 -33.625, 115.125 -33.625, 115.125 -33.375, 115.375 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a6e,114.75,114.625,114.875,-33.25,-33.375,-33.125,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,16,20.0152,20.9504,20.5066,0.3322,16,35.1795,35.2496,35.205,0.0231,"POLYGON ((114.875 -33.125, 114.875 -33.375, 114.625 -33.375, 114.625 -33.125, 114.875 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a6d,115.25,115.125,115.375,-33.25,-33.375,-33.125,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,1,19.9,19.9,19.9,,0,,,,,"POLYGON ((115.375 -33.125, 115.375 -33.375, 115.125 -33.375, 115.125 -33.125, 115.375 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a6c,114.75,114.625,114.875,-33,-33.125,-32.875,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,12,20.924,20.9956,20.946,0.0218,12,35.1586,35.2102,35.173,0.0171,"POLYGON ((114.875 -32.875, 114.875 -33.125, 114.625 -33.125, 114.625 -32.875, 114.875 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a6b,115.25,115.125,115.375,-32,-32.125,-31.875,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,19,20.7083,21.4383,21.078,0.2236,19,35.1408,35.1965,35.1635,0.015,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a6a,115.5,115.375,115.625,-32,-32.125,-31.875,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,1741,19.902,25.8583,20.7825,0.6157,39,35.1843,35.2946,35.2452,0.031,"POLYGON ((115.625 -31.875, 115.625 -32.125, 115.375 -32.125, 115.375 -31.875, 115.625 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a69,115.75,115.625,115.875,-32,-32.125,-31.875,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,1455,19.4803,22.618,20.8336,0.5032,25,34.4686,35.2241,35.1404,0.1542,"POLYGON ((115.875 -31.875, 115.875 -32.125, 115.625 -32.125, 115.625 -31.875, 115.875 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a68,115.5,115.375,115.625,-31.75,-31.875,-31.625,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,12,20.7698,21.3888,21.0013,0.1967,0,,,,,"POLYGON ((115.625 -31.625, 115.625 -31.875, 115.375 -31.875, 115.375 -31.625, 115.625 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a67,115.75,115.625,115.875,-31.75,-31.875,-31.625,2011-11-15T00:00:00Z,2011-11-01T00:00:00Z,2011-12-01T00:00:00Z,0,-5,5,1232,19.8643,22.6744,20.8363,0.4404,0,,,,,"POLYGON ((115.875 -31.625, 115.875 -31.875, 115.625 -31.875, 115.625 -31.625, 115.875 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2a66,114.75,114.625,114.875,-33.75,-33.875,-33.625,2011-12-15T00:00:00Z,2011-12-01T00:00:00Z,2012-01-01T00:00:00Z,0,-5,5,230,20.188,20.74,20.6301,0.1301,0,,,,,"POLYGON ((114.875 -33.625, 114.875 -33.875, 114.625 -33.875, 114.625 -33.625, 114.875 -33.625))"
